English,Translation
"Just like with Research cards, swipe these up to scan them and add [initiative] infrastructure points.","Assim como nos cartões de Pesquisa, deslize-os para cima para selecioná-los e adicionar [initiative] pontos de infraestrutura."
Here you can turn [political_capital] political capital into [initiative] infrastructure points and use that to set build these projects.,Aqui você pode transformar o [political_capital] capital político em [initiative] pontos de infraestrutura e usá-los para construir esses projetos.
Sabotage,Sabotagem
Desperate Times,Época de Desespero
People aren't happy with the way things are going...,As pessoas não estão felizes com a forma como as coisas estão indo...
...they're wrecking factories and laboratories in protest.,...eles estão destruindo fábricas e laboratórios em protesto.
This will make your plans harder to implement...,Isso tornará seus planos mais difíceis de implementar...
First 100m-Inhabitant City,Primeira Cidade com 100 Milhões de Habitantes
A New Life,Uma Nova Vida
Incredible. The greatest city our planet has ever known...,Incrível. A maior cidade que nosso planeta já conheceu...
More like a vast networked ecology than anything designed by a human.,Mais parecida com uma vasta ecologia em rede do que qualquer coisa anteriormente criada por um humanos.
Seems more like a rat's nest to me...,Parece mais um ninho de ratos...
Passed On,Passou
The End,O Fim
The world was divided over your death...,O mundo ficou dividido por causa da sua morte...
"Some mourned the loss of someone with tremendous potential, while others cheered the death of a misguided tyrant.","Alguns lamentaram a perda de alguém com um tremendo potencial, enquanto outros comemoraram a morte de um tirano equivocado."
And the anxious fear of a changing planet still haunted the world.,E a ansiedade de um planeta em mudança ainda assombrava o mundo.
If only you could have done more...,Se você pudesse ter feito mais...
Feminist Citizen-Scientists,Cidadãs-Cientistas Feministas
A Dying Planet,Um Planeta Moribundo
We can't build homes on top of toxic land fills or near nuclear power plants.,Não devemos construir casas sobre aterros tóxicos ou perto de usinas nucleares.
We need to shift more quickly to renewable energy!,Precisamos mudar mais rapidamente para energias renováveis!
The ecofeminist movement is strong and will mobilize quickly against environmental injustices.,O movimento ecofeminista é forte e se mobilizará rapidamente contra as injustiças ambientais.
Nemesis - The Authoritarian,Nêmesis - O Autoritário
Making Enemies,Fazendo Inimigos
You're digging your own grave.,Você está cavando sua própria cova.
The Authoritarian is now a [nemesis] nemesis.,O Autoritário é agora um [nemesis] nêmesis.
Without force we'll never save the planet.,Sem uso da força nunca salvaremos o planeta.
Your plans mean nothing if you let people's ignorance and impulsiveness run loose.,Seus planos não significam nada se você deixar a ignorância e a impulsividade deles correrem soltas.
It's for the best.,É para o melhor.
Riots,Tumultos
Ocean Plastic Weighs More than World's Fish,Os plásticos nos oceanos pesam mais que os peixes no mundo
A Dying Planet,Um Planeta Moribundo
"Well, this is an upsetting milestone: ocean plastic weighs more than fish.","Bem, este é um marco perturbador: o plástico dos oceanos pesa mais do que os peixes."
We still rely too heavily on fossil fuels and plastics!,Ainda dependemos muito de combustíveis fósseis e de plásticos!
The Ark Proposal,A Proposta da Arca
Gone Forever,Perdido
Biodiversity has been plummeting...,A biodiversidade está despencando...
"I don't know if it will work, but it's worth a try.","Não sei se vai funcionar, mas vale a pena tentar."
But there may be something we can try.,Mas pode haver algo que possamos tentar.
...in case the worst should come to pass.,... caso o pior aconteça.
I'm afraid that most of Earth's species will be lost forever.,Receio que a maioria das espécies da Terra se perca para sempre.
What can we do?,O que podemos fazer?
It would have been better if we could have stopped extinctions from happening at all.,Proponho um projeto para coletar e armazenar amostras de ADN da biodiversidade remanescente da Terra...
I propose a project to collect and store DNA samples of earth's remaining biodiversity...,Proponho um projeto para coletar e armazenar amostras de ADN da biodiversidade remanescente na Terra...
More and More Mega-Dams,Mega-represas se Multiplicam
Power Hungry,Fome de Poder
Our reliance on hydropower as a major source of energy has meant the construction of several mega-dams across the world's waterways.,Nossa dependência da energia hidrelétrica como principal fonte de energia significou a construção de várias mega-barragens em todos os cursos d'água do mundo.
"As reservoirs fill, upstream forests are flooded, eliminating their function as carbon sinks.","À medida que os reservatórios se enchem, as florestas rio acima são inundadas, eliminando sua função de sumidouros de carbono."
"The dam constructed on the border between Paraguay and Brazil in the 1970s and 1980s, resulted in a 70 percent loss of biodiversity.",A barragem construída na fronteira entre o Paraguai e o Brasil nas décadas de 1970 e 1980 resultou em uma perda de 70% da biodiversidade.
I for one am really impressed with our ability to shape natural environments and control water.,"Eu, pelo menos, estou realmente impressionado com nossa capacidade de moldar ambientes naturais e controlar a água."
"I realize your intentions were good, but you just created more problems.","Sei que suas intenções eram boas, mas você acabou de criar mais problemas."
"We're able to produce quite a bit of power, but it has displaced millions of people and damaged ecosystems.","Somos capazes de produzir bastante energia, mas isso deslocou milhões de pessoas e danificou ecossistemas."
And they just contributed to climate change!,E eles apenas contribuíram para a mudança climática!
"And as the drowned vegetation decomposes, decaying plants in man-made reservoirs release methane, a powerful greenhouse gas.","E à medida que a vegetação afogada se decompõe, plantas em decomposição em reservatórios feitos pelo homem liberam metano, um poderoso gás de efeito estufa."
"Aquatic species, particularly fish, are vulnerable to the impacts of dams.","As espécies aquáticas, principalmente os peixes, são vulneráveis aos impactos das barragens."
Bird-Watching Craze,Observação de Pássaros
Eden Earth,Terra Paradisíaca
There are many more birds than before because we have done so much to protect nature in recent years.,Há muito mais pássaros do que antes porque fizemos muito para proteger a natureza nos últimos anos.
"I like yellowhammers, one of Rosa Luxemburg's favourite birds. What's your 'spark bird'?","Gosto da escrevedeira-amarela, um dos pássaros preferidos de Rosa Luxemburgo.
Qual é o seu 'pássaro inspirador'?"
SRM - SAD,GRS - DAS (Falha)
Under a White Sky,Sob um Céu Branco
There's been a spike in depression and similar mental health problems as of late.,"Ultimamente, tem havido um aumento na depressão e problemas de saúde mental semelhantes."
Researchers are speculating that it has to do with the solar radiation management project...,Pesquisadores estão especulando que isso tem a ver com o projeto de gerenciamento de radiação solar...
living under a constant grey sky can't be good for one's mood.,viver sob um céu cinza constante não pode ser bom para o humor.
Endangered Species Recover,Espécies Ameaçadas se Recuperam
Eden Earth,Terra Paradisíaca
Around the world many are marveling at the recovery of a once rare species.,"Em todo o mundo, muitos estão maravilhados com a recuperação de uma espécie outrora rara."
I'm glad more people will be able to experience that.,Fico feliz que mais pessoas possam experimentar isso.
Success,Sucesso
You step back from your planning console and let out a sigh...,Você se afasta do seu console de planejamento e solta um suspiro...
"Were they necessary, or did you just fumble your way through them?","Elas foram necessárias, ou você apenas fez escolhas aleatórias?"
You can't help but wonder how things could have gone differently.,Você não pode deixar de se perguntar como as coisas poderiam ter sido diferentes.
