English,Translation
The End,Son
People are not happy with your performance...[hud_contentedness] outlook is really low.,İnsanlar performansınızdan memnun değil... [hud_contentedness] Görümününüz gerçekten kötü.
A mob has raided our building! They're looking for you.,Bir çete binamızı bastı! Seni arıyorlar.
Any last words?,Son olarak söylemek istediğin bir şey var mı?
Scum! This is the only way to save the planet!,Pislik! Gezegeni kurtarmanın tek yolu bu!
I did what I thought was best.,En iyi olduğunu düşündüğüm şeyi yaptım.
I didn't know what I was doing!,Ne yaptığımı bilmiyordum!
We are tired of living under your tyrannical plans--they've brought us nothing but misery!,Senin zalim planların altında yaşamaktan bıktık - bize sefaletten başka bir şey getirmediler!
Planning - NPC quotes Malthusian,"Planlama - NPC, Malthusçu'dan alıntı yapıyor"
Commentary,Yorum
"As Garrett Hardin so eloquently once said, ""The freedom to breed is intolerable.""","Garrett Hardin'in bir keresinde çok güzel bir şekilde söylediği gibi, ""Üreme özgürlüğü dayanılmazdır."""
Plan Intro,Plan  Giriş
Tutorial,Rehber
"Now that you've added some projects to your plan, let's try changing our production processes.","Planınıza bazı projeler eklediğinize göre, üretim süreçlerimizi değiştirmeyi deneyelim."
"Press ""Change Production"" to go to the process manager.","Süreç yöneticisine gitmek için ""Üretimi Değiştir""e basın."
But first let's visit parliament and get you acquainted with the people there.,Ama önce parlamentoyu ziyaret edelim ve oradaki insanları tanıyalım.
"Press the ""Govt"" tab to head on over.","Devam etmek için ""Hükümet"" sekmesine basın."
Revolts,İsyanlar
Wet-Bulb Event,Islak Termometre Olayı
Crucible Earth,Kaynayan Dünya
One of the worst case scenarios has just happened...,En kötü senaryolardan biri az önce gerçekleşti...
"...you can't sweat, so your body can't cool itself off, and so you just basically...slowly cook in the heat.","... Terleyemezsiniz, bu yüzden vücudunuz kendini soğutamaz ve bu yüzden ... sıcakta yavaş yavaş pişersiniz"
What a horrible way to go. And to imagine that millions died in that way.,Gitmek için ne korkunç bir yol. Ve milyonlarca insanın bu şekilde öldüğünü hayal etmek...
"a ""wet-bulb"" event, where temperature and humidity combine to be intolerable...","sıcaklık ve nemin birleşerek dayanılmaz hale geldiği bir ""ıslak ampul"" olayı..."
Surely we could have prevented this?,Bunu engelleyebilir miydik?
The Wretched - Attack,Lanetliler - Saldırı
The Wretched,Lanetliler
You rich Northerners will not sacrifice half the world on your altar of greed.,"Siz zengin Kuzeyliler, açgözlülük sunağınızda dünyanın yarısını feda etmeyeceksiniz."
"Ha, if you think there are too many people then let us help you get rid of the Malthusians!","Ha, eğer çok fazla insan olduğunu düşünüyorsan, o zaman Malthusçulardan kurtulmana yardım etmemize izin ver!"
Planner! Either you are with us or with the Wretched. Make your choice.,Planlayıcı! Ya bizimlesin ya da lanetlilerle. Seçimini yap!
They have a point...,Haklı oldukları bir nokta var...
What a nuisance!,Ne bela ama!
Ex-Urban Explosion,Ex-Şehirli Patlaması
A New Life,Yeni Bir Hayat
"People really like living in McMansions, I guess.",Sanırım insanlar 'McMansion'larda yaşamayı gerçekten seviyor.
...but also spillover into exurbs as some seek to escape the growing density of cities.,... ama aynı zamanda bazıları şehirlerin artan yoğunluğundan kaçmaya çalışırken banliyölere de yayılıyor.
They only care about their own consumption.,Sadece kendi tüketimlerini önemsiyorlar.
No one seems to care that we are living during an environmental crisis.,Çevresel bir kriz sırasında yaşıyor olmamız kimsenin umurunda değil gibi görünüyor.
Massive Jellyfish Blooms,Devasa Denizanası Patlaması
A Dying Planet,Ölmekte Olan Gezegen
"Warmer waters are bad for most marine species. Many kinds of jellyfish, however, thrive in these conditions.","Daha sıcak sular çoğu deniz türü için kötüdür. Bununla birlikte, birçok denizanası türü bu koşullarda gelişir."
It doesn't help that too much fishing means there are fewer predators and competitors for jellyfish.,"Çok fazla balık tutmanın, denizanası için daha az yırtıcı ve rakip olduğu anlamına gelmesi yardımcı olmuyor."
"Even if some people care little about the oceans, they'll be annoyed when their beach holiday is ruined.","Bazı insanlar okyanusları pek umursamasa bile, plaj tatilleri mahvolduğunda sinirlenecekler."
4000th nuclear reactor built,4000. Nükleeer Reaktör İnşa Edildi
"Fukushima, Mon Amour","Fukushima, Mon Amour"
We've hit an interesting milestone--the 4000th nuclear reactor was just built.,İlginç bir dönüm noktasına ulaştık - 4000'inci nükleer reaktör inşa edildi.
"It makes me a little bit nervous, but at least it's not as dirty as fossil fuels, eh?","Beni biraz tedirgin ediyor ama en azından fosil yakıtlar kadar kirli değil, değil mi?"
World Intro,Dünya Giriş
Tutorial,Rehber
The planning session has concluded.,Planlama oturumu sona erdi.
Now it's time to see what happens over the next several years.,Şimdi önümüzdeki birkaç yıl içinde ne olacağını görmenin zamanı geldi.
Communist Cockaigne,Komünist Kokanya
A New Life,Yeni Bir Hayat
Global meat consumption has gone up by almost 50% since we started.,Başladığımızdan bu yana küresel et tüketimi neredeyse %50 arttı.
"People may enjoy their cheeseburgers, but this comes at a huge cost to the environment, animals, and human health.","İnsanlar çizburgerlerinin tadını çıkarabilir ancak bunun çevreye, hayvanlara ve insan sağlığına büyük bir maliyeti var."
Passed On,Geçti
The End,Son
People around the world mourned your death.,Dünyanın dört bir yanındaki insanlar ölümünün yasını tuttu.
...an uncomfortable uncertainty about the future shrouded the planet.,... Gelecekle ilgili rahatsız edici bir belirsizlik gezegeni örttü.
While many ambitious and talented planners would take your place...,Birçok hırslı ve yetenekli planlamacı sizin yerinizi alırken...
There was still so much work to be done.,Hala yapılacak çok iş vardı.
If only you could have done more...,Keşke daha fazlasını yapabilseydin...
"In spite of all that happened, people saw their lives change for the better.","Tüm olanlara rağmen, insanlar hayatlarının daha iyiye doğru değiştiğini gördüler."
A Better World,Daha İyi Bir Dünya
The End,Son
"I can't believe it, but looking at all the numbers...",İnanamıyorum ama tüm rakamlara bakınca...
...and have a stronger foundation to continue improving.,... ve gelişmeye devam etmek için daha güçlü bir temele sahip olmak.
We've done it.,Başardık.
We've undone so much of centuries of damage on people and the planet...,İnsanlara ve gezegene yüzyıllardır verilen zararın çoğunu geri aldık...
This is probably the first time in centuries that we can confidently say we're leaving a better planet for future generations.,Muhtemelen yüzyıllar sonra ilk kez gelecek nesiller için daha iyi bir gezegen bıraktığımızı güvenle söyleyebiliriz.
Volcanic Eruption,Volkanik Patlama
Under a White Sky,Beyaz Bir Göğün Altında
The eruption has created an atmospheric shroud that has cooled the world by a degree.,"Patlama, dünyayı bir dereceye kadar soğutan atmosferik bir örtü yarattı."
"It will only last a few years, then things will warm up again, but imagine if we created our own atmospheric shroud with solar radiation management?","Sadece birkaç yıl sürecek ve ardından sıcaklık artacak. Ama bir hayal et, Güneş Radyasyonu İdaresi ile kendi örtümüzü yaratsak nasıl olur?"
UFO War,UFO Savaşı
We Have Visitors,Ziyaretçilerimiz var
We have been observing your planet for some time now...,Bir süredir gezegeninizi gözlemliyoruz...
...and watched your relentless war against all other life.,... ve diğer tüm yaşama karşı amansız savaşını izledim.
...,…
...even if that means wiping out your pathetic species!,"... Bu, zavallı türünüzü yok etmek anlamına gelse bile!"
We are obligated to defend life in all its forms!,Yaşamın her türlüsünü savunmak zorundayız!
Growing Older,Yaşlanmak
The End,Son
Hey! You were zoning out there for a second.,Hey! Bir saniyeliğine daldın sanki.
You don't look so well.,Pek iyi görünmüyorsun.
Perhaps you should consider retirement?,Belki de emekliliği düşünmelisin?
Are you ok?,İyi misin?
The stress of planning may be too much for your age.,Planlama stresi yaşınız için çok fazla olabilir.
Hail Cannons,Dolu Topları
"::BOOM:: There goes my trusty hail cannon, ::BOOM:: working it's magic.","::BOOM:: Güvenilir dolu topum çalışıyor,
::BOOM:: sihirini yapıyor."
"For the last 20 years since I installed the hail cannon, I haven't seen any hail coming to destroy my crops.",Dolu topunu kurduğum son 20 yıldan beri ekinlerimi yok edecek herhangi bir dolu görmedim.
"There hasn't been hail in the area for the last 20 years in general though, not just surrounding your farm...","Sadece senin çiftliğinde değil, son 20 yıldır bölgede genel olarak dolu yağmadı…"
Hail cannons are really unlikely to disturb the formation of hailstones in the atmosphere.,Dolu toplarının atmosferdeki dolu tanelerinin oluşumunu bozması pek olası değildir.
So amazing that farmers came up with this novel geoengineering idea.,Çiftçilerin bu yeni jeomühendislik fikriyle çıkagelmesi çok şaşırtıcı.
Boreal Forest Shift,Tayga Ormanları Kayması
A Dying Planet,Ölmekte Olan Gezegen
"These heat waves have extended all the way to the boreal forest, That's very dangerous.","Sıcak hava dalgaları tayga ormanlarına kadar uzandı, bu durum çok tehlikeli."
Why?,Neden?
"Because the boreal forest is not managed as intensely as other forests, the trees have been able to grow undisturbed, amassing large amounts of carbon in their roots and trunks. Twenty percent of the carbon held in forests in the world is in the boreal forest.","Tayga ormanları diğer ormanlar kadar yoğun bir şekilde yönetilmediğinden, ağaçlar rahatsız edilmeden büyüyebilmiş, köklerinde ve gövdelerinde büyük miktarlarda karbon biriktirmiştir. Dünyadaki ormanlarda tutulan karbonun yüzde yirmisi tayga ormanlarındadır."
"Frequent fire also threatens the permafrost—it can also lead to burning belowground, which melts the permafrost and can emit large amounts of carbon in a short time.",Sık sık çıkan yangınlar aynı zamanda permafrostu da tehdit ediyor. Bu yangınlar aynı zamanda permafrostu eritebilen ve kısa sürede büyük miktarlarda karbon yayabilen yer altı yanmalarına da yol açabilir.
"The boreal forest is shifting from a carbon sink to a carbon source, meaning it emits more carbon than it stores.","Tayga ormanları bir karbon yutağından bir karbon kaynağına kayıyor, yani depoladığından daha fazla karbon yayıyor."
"But most of the carbon is found in the permafrost, an underground layer of ice, rock, sand, and soil that is below freezing. The permafrost layer represents the largest carbon sink in the world.","Ancak karbonun çoğu donma noktasının altındaki bir yeraltı buz, kaya, kum ve toprak tabakası olan daimi donmuş toprakta ya da ""Permafrost""ta bulunur. Permafrost tabakası, dünyanın en büyük karbon yutağını temsil eder."
Environmental Injustice - Copper,Çevresel Adeletsizlik - Bakır
Desperate Times,Umutsuz Zamanlar
"A copper mining operation opened near my town, even after we voted against it!","Kasabamın yakınında, aleyhte oy kullandıktan sonra bile bir bakır madenciliği işletmesi açıldı!"
"It's too close to us and our water supply, and people are getting stick from it!",Bize ve su kaynağımıza çok yakın ve insanlar ondan hasta oluyor!
I thought this kind of thing was behind us!,Bu tür şeylerin geride kaldığını sanıyordum!
Surely there are better sites? How desperate are we for copper that we need to be put in harm's way for it?,"Elbette daha iyi maden yatakları vardır? Bakır için ne kadar çaresiziz ki, onun için kendimizi tehlikeye atmamız gerekiyor?"
Report Intro,Rapor Giriş
Tutorial,Rehber
We've come to the end of your first planning cycle.,İlk planlama döngünüzün sonuna geldik.
Improvements will foster confidence in your planning and gain you [political_capital] political capital.,"İyileştirmeler, planlamanıza olan güveni artıracak ve size [political_capital] siyasi sermaye kazandıracaktır."
