English,Translation
We are tired of living under your tyrannical plans--they've brought us nothing but misery!,Estamos cansados de viver sob os teus planos tirânicos - eles não nos trouxeram nada além de miséria!
Planning - NPC quotes Malthusian,Planeamento - NPC cita Malthusiano
Commentary,Comentário
"As Garrett Hardin so eloquently once said, ""The freedom to breed is intolerable.""","Como Garrett Hardin disse tão eloquentemente uma vez, ""A liberdade de procriar é intolerável""."
Plan Intro,Intro da Planificação
Tutorial,Guia
"Now that you've added some projects to your plan, let's try changing our production processes.","Agora que adicionaste alguns projetos ao teu plano, vamos tentar mudar os nossos processos de produção."
"Press ""Change Production"" to go to the process manager.","Clica em ""Alterar Produção"" para ir para o gestor de processos."
But first let's visit parliament and get you acquainted with the people there.,Mas primeiro vamos visitar o parlamento e conhecer as pessoas lá.
"Press the ""Govt"" tab to head on over.","Clica na aba ""Governo"" para seguir para lá."
Revolts,Revoltas
Wet-Bulb Event,Temperatura de Bulbo Húmido
Crucible Earth,Planeta Cadinho
One of the worst case scenarios has just happened...,Um dos piores cenários acaba de acontecer...
"...you can't sweat, so your body can't cool itself off, and so you just basically...slowly cook in the heat.","...tu não podes suar, o teu corpo não se pode refrescar, e então tu... es cozinhado lentamente
no calor."
What a horrible way to go. And to imagine that millions died in that way.,Que maneira horrível de ir. E imaginar que milhões morreram dessa maneira.
"a ""wet-bulb"" event, where temperature and humidity combine to be intolerable...","um evento ""wet-bulb"", onde a temperatura e a humidade combinam-se para serem intoleráveis..."
Surely we could have prevented this?,Certamente poderíamos ter evitado isto?
The Wretched - Attack,Os Desgraçados - Ataque
The Wretched,Os Miseráveis
You rich Northerners will not sacrifice half the world on your altar of greed.,Vocês ricos do Norte não sacrificarão metade do mundo no vosso altar de ganância.
"Ha, if you think there are too many people then let us help you get rid of the Malthusians!","Ha, se achas que há pessoas demais, então deixa-nos ajudar a livrar-te dos malthusianos!"
Planner! Either you are with us or with the Wretched. Make your choice.,Planeador! Ou estás conosco ou com os miseráveis. Faz a tua escolha.
They have a point...,Eles têm alguma razão...
What a nuisance!,Que incómodo!
Ex-Urban Explosion,Explosão de áreas Ex-Urbanas
A New Life,Uma Nova Vida
"People really like living in McMansions, I guess.","As pessoas realmente gostam de viver em McMansões, eu acho."
...but also spillover into exurbs as some seek to escape the growing density of cities.,"...mas também se espalham pelos arredores, já que alguns procuram escapar da crescente densidade das cidades."
They only care about their own consumption.,Eles só se preocupam com o seu próprio consumo.
No one seems to care that we are living during an environmental crisis.,Ninguém parece importar-se que estamos a viver durante uma crise ambiental.
Massive Jellyfish Blooms,Aumento da População de Alforrecas
A Dying Planet,Um Planeta Moribundo
"Warmer waters are bad for most marine species. Many kinds of jellyfish, however, thrive in these conditions.","Águas mais quentes são prejudiciais para a maioria das espécies marinhas. Muitos tipos de alforrecas, no entanto, prosperam nessas condições."
It doesn't help that too much fishing means there are fewer predators and competitors for jellyfish.,Não ajuda que pesca intensa signifique que há menos predadores e competidores pelas alforrecas.
"Even if some people care little about the oceans, they'll be annoyed when their beach holiday is ruined.","Mesmo que algumas pessoas se importem pouco com os oceanos, elas ficarão irritadas quando as suas férias na praia forem arruinadas."
4000th nuclear reactor built,4000 reatores nucleares construídos
"Fukushima, Mon Amour","Fukushima, Mon Amour"
We've hit an interesting milestone--the 4000th nuclear reactor was just built.,Atingimos um marco interessante - o 4000° reator nuclear acaba de ser construído.
"It makes me a little bit nervous, but at least it's not as dirty as fossil fuels, eh?","Isto deixa-me um pouco nervoso, mas pelo menos não é tão poluidor como os combustíveis fósseis, né?"
World Intro,Mundo Intro
Tutorial,Guia
The planning session has concluded.,A sessão de planeamento está concluída.
Now it's time to see what happens over the next several years.,Agora é hora de ver o que acontece nos próximos anos.
Communist Cockaigne,Cocanha Comunista
A New Life,Uma Nova Vida
Global meat consumption has gone up by almost 50% since we started.,O consumo global de carne aumentou quase 50% desde que começámos.
"People may enjoy their cheeseburgers, but this comes at a huge cost to the environment, animals, and human health.","As pessoas podem gostar dos seus cheeseburgers, mas isso tem um custo enorme para o meio ambiente, os animais e a saúde humana."
Passed On,Passou
The End,O Fim
People around the world mourned your death.,Pessoas em todo o mundo lamentaram a tua morte.
...an uncomfortable uncertainty about the future shrouded the planet.,...uma incerteza desconfortável sobre o futuro envolveu o planeta.
While many ambitious and talented planners would take your place...,Enquanto muitos planeadores ambiciosos e talentosos tomariam o teu lugar...
There was still so much work to be done.,Ainda havia muito trabalho a ser feito.
If only you could have done more...,Se ao menos pudesses ter feito mais...
"In spite of all that happened, people saw their lives change for the better.","Apesar de tudo o que aconteceu, as pessoas viram as suas vidas a mudar para melhor."
A Better World,Um Mundo Melhor
The End,O Fim
"I can't believe it, but looking at all the numbers...","Não posso acreditar, mas olhando para todos os números..."
...and have a stronger foundation to continue improving.,...e ter uma base mais forte para continuar a melhorar.
We've done it.,Nós fizemos isto.
We've undone so much of centuries of damage on people and the planet...,Já desfizemos tantos séculos de danos às pessoas e ao planeta...
This is probably the first time in centuries that we can confidently say we're leaving a better planet for future generations.,Esta é provavelmente a primeira vez em séculos que podemos dizer com confiança que estamos a deixar um planeta melhor para as gerações futuras.
Volcanic Eruption,Erupção Vulcânica
Under a White Sky,Sob um Céu Branco
The eruption has created an atmospheric shroud that has cooled the world by a degree.,A erupção criou um manto atmosférico que arrefeceu o mundo por um grau.
"It will only last a few years, then things will warm up again, but imagine if we created our own atmospheric shroud with solar radiation management?","Vai durar apenas alguns anos, depois as coisas vão aquecer novamente, mas imagina se criássemos o nosso próprio manto atmosférico com gestão de radiação solar?"
UFO War,Guerra de OVNIs
We Have Visitors,Temos Visitantes
We have been observing your planet for some time now...,Temos estado a observar o vosso planeta há algum tempo...
...and watched your relentless war against all other life.,...e assistimos á vossa guerra implacável contra todas as outras formas de vida.
...,...
...even if that means wiping out your pathetic species!,...mesmo que isso signifique acabar com a vossa espécie patética!
We are obligated to defend life in all its forms!,Somos obrigados a defender a vida em todas as suas formas!
Growing Older,Envelhecer Mais
The End,O Fim
Hey! You were zoning out there for a second.,Ei! Estavas distraído por um segundo.
You don't look so well.,Tu não pareces bem.
Perhaps you should consider retirement?,Talvez devias considerar a reforma?
Are you ok?,Estás bem?
The stress of planning may be too much for your age.,O stress do planeamento pode ser demasiado para a tua idade.
Hail Cannons,Canhões de Granizo
"::BOOM:: There goes my trusty hail cannon, ::BOOM:: working it's magic.","::BOOM:: Lá vai o meu fiel canhão anti-granizo, ::BOOM:: funcionando como mágica."
"For the last 20 years since I installed the hail cannon, I haven't seen any hail coming to destroy my crops.","Nos últimos 20 anos desde que instalei o canhão anti-granizo, não vi nenhum granizo a destruir as minhas plantações."
"There hasn't been hail in the area for the last 20 years in general though, not just surrounding your farm...","Não houve granizo na área nos últimos 20 anos em geral, não apenas em torno da tua herdade..."
