English,Translation
People aren't happy with the way things are going...,人々は現状に満足していないようです…
...they're wrecking factories and laboratories in protest.,...彼らは抗議のために工場や研究所を破壊しています。
This will make your plans harder to implement...,これではせっかくの計画も難航するでしょう...。
First 100m-Inhabitant City,最初の100ｍ高層都市
A New Life,新しい命
Incredible. The greatest city our planet has ever known...,信じられない。私たちの地球上で最も偉大な都市...
More like a vast networked ecology than anything designed by a human.,人間が設計したものというよりも、ネットワーク化された広大な生態系に似ています。
Seems more like a rat's nest to me...,私にはネズミの巣のように見えますね…
Passed On,引き継ぎ
The End,終わり
The world was divided over your death...,あなたの死をめぐり、世界は二分しました...
"Some mourned the loss of someone with tremendous potential, while others cheered the death of a misguided tyrant.",途方もない可能性を秘めた人物の死を悼む人もいれば、見当違いの暴君の死を歓迎する人もいました。
And the anxious fear of a changing planet still haunted the world.,そして、依然として世界は、地球の変化に対する漠然とした不安に覆われていました。
If only you could have done more...,あなたにはもっとできることがあったのかもしれない…
Feminist Citizen-Scientists,フェミニスト市民－科学者－
A Dying Planet,死にゆく惑星
We can't build homes on top of toxic land fills or near nuclear power plants.,有毒な埋立地や原子力発電所の近くに家を建てるべきではありません。
We need to shift more quickly to renewable energy!,私たちは再生可能エネルギーへのシフトをもっと急ぐべきです！
The ecofeminist movement is strong and will mobilize quickly against environmental injustices.,エコフェミニスト運動は強力であり、環境の不正義に対して迅速に結集するでしょう。
Nemesis - The Authoritarian,敵対勢力－権威主義者
Making Enemies,敵が増える
You're digging your own grave.,あなたは自分で墓穴を掘っているのです。
